JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453385.000000000, A.D. 2005-Jan-14 12:00:00.0000, -3.542359098907490E+07, -1.024201149556852E+08,  6.654315849962905E+05,  3.279405337030866E+01, -1.177375211092309E+01, -2.054137262268114E+00,
2453385.250000000, A.D. 2005-Jan-14 18:00:00.0000, -3.471437245064045E+07, -1.026719483471052E+08,  6.210460993024260E+05,  3.287406333768648E+01, -1.154406511477997E+01, -2.055613327954260E+00,
2453385.500000000, A.D. 2005-Jan-15 00:00:00.0000, -3.400344297713219E+07, -1.029188147472433E+08,  5.766298066670001E+05,  3.295247271799686E+01, -1.131384736922249E+01, -2.056989749583760E+00,
2453385.750000000, A.D. 2005-Jan-15 06:00:00.0000, -3.329083717766646E+07, -1.031607028124109E+08,  5.321848598560691E+05,  3.302927815039271E+01, -1.108311003474407E+01, -2.058266485861483E+00,
2453386.000000000, A.D. 2005-Jan-15 12:00:00.0000, -3.257658973312235E+07, -1.033976014401910E+08,  4.877134124769121E+05,  3.310447635103579E+01, -1.085186429070825E+01, -2.059443500195118E+00,
2453386.250000000, A.D. 2005-Jan-15 18:00:00.0000, -3.186073539447751E+07, -1.036294997698399E+08,  4.432176188763976E+05,  3.317806411316768E+01, -1.062012133482411E+01, -2.060520760692056E+00,
2453386.500000000, A.D. 2005-Jan-16 00:00:00.0000, -3.114330898114251E+07, -1.038563871826777E+08,  3.986996340395734E+05,  3.325003830717727E+01, -1.038789238262185E+01, -2.061498240156085E+00,
2453386.750000000, A.D. 2005-Jan-16 06:00:00.0000, -3.042434537929375E+07, -1.040782533024680E+08,  3.541616134882420E+05,  3.332039588066488E+01, -1.015518866692883E+01, -2.062375916083896E+00,
2453387.000000000, A.D. 2005-Jan-16 12:00:00.0000, -2.970387954020502E+07, -1.042950879957852E+08,  3.096057131795958E+05,  3.338913385850295E+01, -9.922021437345879E+00, -2.063153770661373E+00,
2453387.250000000, A.D. 2005-Jan-16 18:00:00.0000, -2.898194647857782E+07, -1.045068813723717E+08,  2.650340894050449E+05,  3.345624934289340E+01, -9.688401959724112E+00, -2.063831790759726E+00,
2453387.500000000, A.D. 2005-Jan-17 00:00:00.0000, -2.825858127087042E+07, -1.047136237854831E+08,  2.204488986889720E+05,  3.352173951342151E+01, -9.454341515642032E+00, -2.064409967931407E+00,
2453387.750000000, A.D. 2005-Jan-17 06:00:00.0000, -2.753381905362588E+07, -1.049153058322222E+08,  1.758522976877391E+05,  3.358560162710652E+01, -9.219851401883108E+00, -2.064888298405851E+00,
2453388.000000000, A.D. 2005-Jan-17 12:00:00.0000, -2.680769502179890E+07, -1.051119183538619E+08,  1.312464430886805E+05,  3.364783301844886E+01, -8.984942929913821E+00, -2.065266783085019E+00,
2453388.250000000, A.D. 2005-Jan-17 18:00:00.0000, -2.608024442708179E+07, -1.053034524361566E+08,  8.663349150921404E+04,  3.370843109947403E+01, -8.749627425362121E+00, -2.065545427538767E+00,
2453388.500000000, A.D. 2005-Jan-18 00:00:00.0000, -2.535150257622947E+07, -1.054898994096426E+08,  4.201559939607978E+04,  3.376739335977317E+01, -8.513916227496395E+00, -2.065724242000015E+00,
2453388.750000000, A.D. 2005-Jan-18 06:00:00.0000, -2.462150482938365E+07, -1.056712508499268E+08, -2.605077075339854E+03,  3.382471736654026E+01, -8.277820688704917E+00, -2.065803241359740E+00,
2453389.000000000, A.D. 2005-Jan-18 12:00:00.0000, -2.389028659839622E+07, -1.058474985779650E+08, -4.722638210153580E+04,  3.388040076460619E+01, -8.041352173975817E+00, -2.065782445161786E+00,
