JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453388.750000000, A.D. 2005-Jan-18 06:00:00.0000, -8.068022886237950E+08, -1.164703614813856E+08,  1.853612499888185E+07,  1.705853769042211E+00, -1.231501087823955E+01,  1.293286767693225E-02,
2453389.000000000, A.D. 2005-Jan-18 12:00:00.0000, -8.067653977098341E+08, -1.167363516770720E+08,  1.853640354789484E+07,  1.709871608239185E+00, -1.231373964996414E+01,  1.285614276693448E-02,
2453389.250000000, A.D. 2005-Jan-18 18:00:00.0000, -8.067284252806629E+08, -1.170023179140669E+08,  1.853668023101431E+07,  1.713466293877157E+00, -1.231285700259504E+01,  1.275867939297903E-02,
2453389.500000000, A.D. 2005-Jan-19 00:00:00.0000, -8.066913756386628E+08, -1.172682713114944E+08,  1.853695457065685E+07,  1.717105092617529E+00, -1.231254354503277E+01,  1.264063726406839E-02,
2453389.750000000, A.D. 2005-Jan-19 06:00:00.0000, -8.066542429002299E+08, -1.175342221460540E+08,  1.853722626755102E+07,  1.721209345948378E+00, -1.231254784132019E+01,  1.251732278876183E-02,
2453390.000000000, A.D. 2005-Jan-19 12:00:00.0000, -8.066170153626004E+08, -1.178001720950858E+08,  1.853749542208293E+07,  1.725858138294978E+00, -1.231237835714695E+01,  1.240794296271197E-02,
2453390.250000000, A.D. 2005-Jan-19 18:00:00.0000, -8.065796843217268E+08, -1.180661128722379E+08,  1.853776245876290E+07,  1.730709550460599E+00, -1.231166521221147E+01,  1.232128298885371E-02,
2453390.500000000, A.D. 2005-Jan-20 00:00:00.0000, -8.065422510659741E+08, -1.183320322175842E+08,  1.853802780836836E+07,  1.735241327040527E+00, -1.231043667223612E+01,  1.224904643815528E-02,
2453390.750000000, A.D. 2005-Jan-20 06:00:00.0000, -8.065047265826677E+08, -1.185979230408128E+08,  1.853829157864401E+07,  1.739138638410130E+00, -1.230911541791684E+01,  1.217149287190278E-02,
2453391.000000000, A.D. 2005-Jan-20 12:00:00.0000, -8.064671239816493E+08, -1.188637892047078E+08,  1.853855345052043E+07,  1.742534563719456E+00, -1.230822875589575E+01,  1.207138497632432E-02,
2453391.250000000, A.D. 2005-Jan-20 18:00:00.0000, -8.064294491531174E+08, -1.191296435898793E+08,  1.853881287983711E+07,  1.745921919683775E+00, -1.230802869557275E+01,  1.194653392925815E-02,
2453391.500000000, A.D. 2005-Jan-21 00:00:00.0000, -8.063916965202440E+08, -1.193954995291062E+08,  1.853906946736262E+07,  1.749801415565698E+00, -1.230830139392649E+01,  1.181171075726706E-02,
2453391.750000000, A.D. 2005-Jan-21 06:00:00.0000, -8.063538529422266E+08, -1.196613618628490E+08,  1.853932322654818E+07,  1.754330384542465E+00, -1.230852950773028E+01,  1.168775211334605E-02,
2453392.000000000, A.D. 2005-Jan-21 12:00:00.0000, -8.063159066872650E+08, -1.199272245200748E+08,  1.853957454233710E+07,  1.759235240951646E+00, -1.230828744679288E+01,  1.158597902692104E-02,
2453392.250000000, A.D. 2005-Jan-21 18:00:00.0000, -8.062778548086671E+08, -1.201930759330732E+08,  1.853982386890431E+07,  1.764029121534175E+00, -1.230750753864472E+01,  1.150167524271772E-02,
2453392.500000000, A.D. 2005-Jan-22 00:00:00.0000, -8.062397041486006E+08, -1.204589070199756E+08,  1.854007142609399E+07,  1.768352637231846E+00, -1.230650489570635E+01,  1.141809906540470E-02,
2453392.750000000, A.D. 2005-Jan-22 06:00:00.0000, -8.062014649573933E+08, -1.207247189631005E+08,  1.854031700974445E+07,  1.772259165242394E+00, -1.230578436410091E+01,  1.131761353258742E-02,
